contrast,collection,pathway,NES,pval,padj,size,leadingEdge
Basal_vs_NAT,KEGG_Legacy,KEGG_GNRH_SIGNALING_PATHWAY,-1.19254270990817,0.151399491094148,0.245431095988146,85,ADCY4;ITPR1;ADCY5;ADCY6;JUN;MAPK10;MAP3K3;JMJD7-PLA2G4B;SOS2;MAPK11;GNA11;CACNA1F;CACNA1C;ADCY8;HBEGF;PLA2G4B;PLA2G2A;CALML3;MAP3K1;MMP2;PLA2G4A;MAP2K4;ITPR2;PLA2G2C;PLD2;PRKCA
Basal_vs_NAT,KEGG_Legacy,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,-1.27238738786851,0.154654654654655,0.247540297257693,24,MAOA;DMGDH;AOC2;AMT;AGXT;ALAS2;GLYCTK;SHMT1;GATM;MAOB
Basal_vs_NAT,KEGG_Legacy,KEGG_TRYPTOPHAN_METABOLISM,-1.23716336950491,0.156156156156156,0.247540297257693,35,INMT;MAOA;AOX1;ALDH2;HADH;ALDH3A2;MAOB;ACAT1;HAAO;CYP1A1;EHHADH;ECHS1;ACMSD
Basal_vs_NAT,Hallmark,HALLMARK_HEME_METABOLISM,-1.16467296633325,0.156583629893238,0.247540297257693,155,EZH1;ABCG2;SIDT2;ALAD;ACKR1;NR3C1;GYPC;ALDH6A1;SNCA;KAT2B;RBM5;EPB42;BCAM;MARCHF8;CLIC2;BNIP3L;LRP10;YPEL5;NUDT4;ALAS2;SELENBP1;ERMAP;MARCHF2;NCOA4;UROD;NEK7;DAAM1;ARHGEF12;DMTN;ATP6V0A1;ISCA1;NFE2L1;SLC4A1;HBZ;KLF3;ELL2;TRIM58;C3;CCDC28A;BLVRB;SPTB;BTRC;BLVRA;PC;TMEM9B;SYNJ1;RANBP10;CTNS;CLCN3;MPP1;SPTA1;TENT5C;BMP2K;PPP2R5B;GCLC;PICALM;CCND3;TSPAN5;HEBP1;ENDOD1;AHSP;FBXO9;GAPVD1
Basal_vs_NAT,Hallmark,HALLMARK_WNT_BETA_CATENIN_SIGNALING,-1.23878011217257,0.162241887905605,0.254613181749672,30,NOTCH4;AXIN2;GNAI1;DLL1;FRAT1;CCND2;DKK4;NUMB;HEY2;JAG1;JAG2;HDAC5
Basal_vs_NAT,KEGG_Legacy,KEGG_ETHER_LIPID_METABOLISM,-1.23232737446266,0.166666666666667,0.259661835748792,30,PLPP1;PLPP3;ENPP2;JMJD7-PLA2G4B;LPCAT2;LPCAT4;PLA2G4B;PLA2G2A;PAFAH2;PLA2G4A;PLA2G2C;PLD2;CHPT1
Basal_vs_NAT,Hallmark,HALLMARK_PANCREAS_BETA_CELLS,-1.22304144564351,0.17298937784522,0.267254174397032,34,FOXO1;ABCC8;STXBP1;SCGN;DPP4;PAK3;GCK;G6PC2;SRP14;PCSK2;AKT3;CHGA;MAFB
Basal_vs_NAT,KEGG_Legacy,KEGG_MELANOGENESIS,-1.17496380167995,0.174025974025974,0.267254174397032,81,ADCY4;FZD4;EDNRB;ADCY5;ADCY6;MITF;GNAI1;DCT;WNT9B;KIT;KITLG;ADCY8;GNAI2;EDN1;WNT11;CALML3;TCF7L2;WNT2B;FZD5;CREBBP;PRKCA;WNT10B;CAMK2D;WNT5B;FZD10;WNT3;GNAO1;FZD8;PRKACB;ASIP;EP300;CAMK2G;WNT1;PRKACA
Basal_vs_NAT,KEGG_Legacy,KEGG_PHENYLALANINE_METABOLISM,-1.24996073464359,0.182103610675039,0.277675718405202,16,MAOA;AOC2;HPD;TAT;MAOB;NAA80;ALDH3A1;ALDH1A3
Basal_vs_NAT,KEGG_Legacy,KEGG_PROSTATE_CANCER,-1.18116196257944,0.185333333333333,0.278648018648019,67,AR;PDGFD;FOXO1;IGF1;BCL2;PIK3R1;FGFR1;KLK3;RB1;PDGFRB;CREB5;PDGFRA;PTEN;SOS2;IGF1R;CDKN1A;INSRR;AKT3;TCF7L2;CREBBP;NFKBIA;CASP9;PDPK1;PDGFB;NKX3-1;CCND1;PIK3CA;AKT2
Basal_vs_NAT,KEGG_Legacy,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,-1.1419080753329,0.1849234393404,0.278648018648019,167,PDGFD;ITGA7;GSN;FGF1;FGF10;FGF2;MYLK;CFL2;MYL9;ARHGEF6;PIK3R1;MYL5;FGFR1;ITGA3;IQGAP2;FGF7;PXN;RRAS;GNG12;BDKRB2;FGF14;PDGFRB;PDGFRA;FGF16;PAK3;SOS2;APC;PAK5;MYL7;ARHGEF12;ITGB3;FGF20;MYH10;ITGB5;MRAS;ITGA9;PIP4K2B;FGF19;VCL;ARHGEF7;ARHGAP35;CRK;ITGA10;PPP1R12A;INSRR;FGF17;MYL2
Basal_vs_NAT,KEGG_Legacy,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,1.11081736583367,0.203319502074689,0.303567312125403,78,MARCKSL1;ARPC5L;LIMK1;CFL1;ARPC5;FCGR1A;ARPC1B;MYO10;RPS6KB2;PIK3R2;VAV2;PLPP2;PIP5K1A;SPHK1;FCGR3A;VASP;PLA2G4D;DNM2;PAK1;ARPC2;HCK;FCGR2A;NCF1;RAC1;LYN;RAC2;PLA2G4E;WAS;SYK;PIK3R3
Basal_vs_NAT,KEGG_Legacy,KEGG_LONG_TERM_POTENTIATION,-1.16024151229793,0.20891364902507,0.307646811920479,57,RAPGEF3;ITPR1;GRIA1;RPS6KA2;PPP1R1A;PPP3CB;PPP3CC;CACNA1C;ADCY8;CALML3;PPP1R12A;GRIN2B;RAP1B;CREBBP;ITPR2;RPS6KA3;PRKCA;GRIA2;CAMK2D;GRM1;CHP2;PRKACB;EP300;CAMK2G;PRKACA;BRAF;PPP3R2;RAP1A;CALM1;GRIN1
Basal_vs_NAT,KEGG_Legacy,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,-1.14516028593181,0.208070617906683,0.307646811920479,99,NTRK2;IRS1;BCL2;NGFR;RPS6KA2;SHC2;JUN;PIK3R1;MAPK10;MAP2K5;MAP3K3;RPS6KA5;GAB1;NTF3;SOS2;MAPK11;BDNF;ABL1;TRAF6;MAP3K5;CRK;CALML3;MAP3K1;SH2B3;AKT3;NGF;PTPN11;RAP1B;NTF4;IRAK4;NFKBIA;RPS6KA3;RHOA;PDPK1;PIK3CA;CAMK2D;AKT2
Basal_vs_NAT,KEGG_Legacy,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,-1.19709108358797,0.210365853658537,0.307677949228472,32,VAMP2;VAMP3;STX12;STX11;STX8;STX1B;VTI1B;SNAP23;VAMP5;STX2;STX7;STX18;BET1L
Basal_vs_NAT,KEGG_Legacy,KEGG_SELENOAMINO_ACID_METABOLISM,1.20215048891966,0.21875,0.317778716216216,20,MARS1;BUD23;SEPHS1;CBS;AHCY;PAPSS1;MARS2
Basal_vs_NAT,KEGG_Legacy,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,-1.20560174875753,0.226244343891403,0.324283559577677,22,CRYL1;UGT2B11;UGT2B28;UGT2B4;UGP2;UGDH;UGT1A7;UGT2B10;UGT2B17;DCXR
Basal_vs_NAT,KEGG_Legacy,KEGG_ECM_RECEPTOR_INTERACTION,-1.14459454488392,0.226063829787234,0.324283559577677,69,ITGA7;CD36;VWF;LAMA2;COL6A6;COL4A6;LAMB2;LAMA3;RELN;LAMA4;ITGA3;SV2B;THBS4;ITGB3;ITGB5;ITGA9;LAMB3;HSPG2;ITGA10;SDC3;ITGA2;LAMC1;ITGB1;LAMC3;VTN
Basal_vs_NAT,KEGG_Legacy,KEGG_VIRAL_MYOCARDITIS,-1.13707721071942,0.239455782312925,0.340946974816417,61,CAV1;MYH11;MYH1;LAMA2;SGCG;MYH7B;DMD;SGCA;SGCD;MYH2;MYH3;ABL1;SGCB;MYH10;HLA-E
Basal_vs_NAT,KEGG_Legacy,KEGG_CHRONIC_MYELOID_LEUKEMIA,-1.13398937452055,0.243835616438356,0.344899062725306,58,TGFBR2;STAT5B;SHC2;MECOM;PIK3R1;STAT5A;SMAD3;RB1;SOS2;ABL1;TGFB3;CRK;CDKN1A;AKT3;PTPN11;NFKBIA;GAB2;CCND1;PIK3CA;AKT2;SMAD4;NFKB1;MYC;SHC3;BRAF;CHUK;CBL;SOS1
Basal_vs_NAT,Hallmark,HALLMARK_CHOLESTEROL_HOMEOSTASIS,-1.13778442723611,0.257975034674064,0.36251393761388,56,PPARG;LPL;GSTM2;ACSS2;ANTXR2;SEMA3B;ADH4;TM7SF2;CPEB2;AVPR1A;GNAI1;ECH1;SC5D;ATF3;NIBAN1;LGALS3
Basal_vs_NAT,KEGG_Legacy,KEGG_MTOR_SIGNALING_PATHWAY,-1.1463227494811,0.261627906976744,0.36525974025974,39,VEGFD;CAB39L;IGF1;RPS6KA2;PIK3R1;VEGFB;TSC1;AKT3;PRKAA1;ULK2;RPS6KA3;CAB39;TSC2;PDPK1;PIK3CA;AKT2;PRKAA2
Basal_vs_NAT,KEGG_Legacy,KEGG_ADHERENS_JUNCTION,-1.11825404837291,0.270194986072423,0.370012242073701,57,TGFBR2;PTPRB;SORBS1;PTPRM;FGFR1;SMAD3;FER;WASF3;TJP1;SNAI2;IGF1R;VCL;FYN;TCF7L2;CTNNA3;CREBBP;RHOA;MET;INSR;CTNNA1
Basal_vs_NAT,KEGG_Legacy,KEGG_CARDIAC_MUSCLE_CONTRACTION,-1.11623456898945,0.268292682926829,0.370012242073701,60,ATP1A2;COX7A1;CACNA2D1;ATP1B2;CACNA2D2;CACNB4;MT-CYB;CACNA1F;MT-CO3;CACNA1C;TPM2;MT-CO1;UQCRC2;SLC8A1;CACNA2D3;MYL2;COX7C;TPM1;CACNG1;CACNA2D4;CACNG2;COX6B2;CACNG8;CACNB2;ATP1B4;FXYD2;ACTC1
Basal_vs_NAT,KEGG_Legacy,KEGG_CELL_ADHESION_MOLECULES_CAMS,-1.10499562429943,0.269423558897243,0.370012242073701,106,CLDN5;CD34;JAM2;CLDN11;CDH5;PECAM1;ESAM;PTPRM;CADM3;NEGR1;ICAM2;NLGN3;NLGN1;NCAM1;CNTN1;CLDN15;NRXN1;HLA-E;CNTNAP1;ITGA9;MAG
Basal_vs_NAT,KEGG_Legacy,KEGG_ACUTE_MYELOID_LEUKEMIA,-1.1296922601635,0.273504273504274,0.372173536730499,46,ZBTB16;RUNX1T1;STAT5B;CEBPA;PIK3R1;STAT5A;KIT;SOS2;RARA;AKT3;TCF7L2;CCND1;PIK3CA;AKT2;FLT3;NFKB1;MYC;BRAF;CHUK
Basal_vs_NAT,KEGG_Legacy,KEGG_PENTOSE_PHOSPHATE_PATHWAY,1.15373927465893,0.277286135693215,0.374946661471958,22,RPIA;GPI;PRPS2;PFKP;PFKL;PGM2;DERA;ALDOA;RPE;PGLS
Basal_vs_NAT,Hallmark,HALLMARK_COMPLEMENT,-1.09069048434355,0.280141843971631,0.376440602836879,171,F10;KCNIP2;CD36;NOTCH4;DUSP6;LRP1;F3;ANG;CDH13;GNG2;ZEB1;CTSO;CFH;PLAT;ZFPM2;CSRP1;SERPING1;DPP4;LGALS3;MAFF;LIPA;TFPI2;DOCK9;F7;RBSN;TIMP2;AKAP10;DUSP5;TMPRSS6;C3;CPM;USP8;GNAI2;LTA4H;C4BPB;SH2B3;CPQ;KLKB1;FYN;PCLO;DOCK4;C1R;PLA2G4A;JAK2;CASP4
Basal_vs_NAT,KEGG_Legacy,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,-1.13327007250165,0.282127031019202,0.376753488628127,37,AVPR2;VAMP2;ADCY6;DYNC2H1;RAB5B;DCTN4;CREB5
Basal_vs_NAT,KEGG_Legacy,KEGG_GAP_JUNCTION,-1.09211502126109,0.313907284768212,0.416605347068923,70,PDGFD;ADCY4;ITPR1;ADCY5;ADCY6;LPAR1;PRKG1;MAP2K5;GNAI1;PDGFRB;TJP1;PDGFRA;SOS2;ADRB1;HTR2A;GNA11;DRD2;ADCY8;GNAI2;PRKG2;TUBB2A;GUCY1A1;ITPR2;PRKCA;TUBB6;PDGFB
Basal_vs_NAT,KEGG_Legacy,KEGG_ENDOMETRIAL_CANCER,-1.08677023240212,0.321220930232558,0.423696319018405,40,AXIN2;PIK3R1;ILK;PTEN;SOS2;APC;AKT3;TCF7L2;CTNNA3;CASP9;CTNNA1;PDPK1;MLH1;CCND1;PIK3CA;AKT2
Basal_vs_NAT,KEGG_Legacy,KEGG_PYRUVATE_METABOLISM,-1.09892272240046,0.33033033033033,0.433055006225738,35,ACACB;LDHD;ACSS2;PCK1;ALDH2;ALDH3A2;ACAT1
Basal_vs_NAT,KEGG_Legacy,KEGG_DRUG_METABOLISM_OTHER_ENZYMES,-1.09182730456673,0.336705202312139,0.438737081800666,43,CES1;TK2;CES2;DPYD;CYP3A4;CYP3A5;UGT2B11;CYP2A6;UGT2B28;UGT2B4;CYP2A7;NAT1;CYP3A43;IMPDH2;CYP3A7;UPP2;UCK1
Basal_vs_NAT,Hallmark,HALLMARK_APICAL_SURFACE,-1.09425770571625,0.339339339339339,0.439505770831072,35,SLC2A4;SLC22A12;RTN4RL1;AFAP1L2;CX3CL1;GSTM3;GAS1;AKAP7;ATP8B1;CD160;CRYBG1;ADAM10;PKHD1;DCBLD2;ADIPOR2;CROCC
Basal_vs_NAT,KEGG_Legacy,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,-1.07080889814074,0.349085365853659,0.446746152729384,32,ALAD;UGT2B11;UGT2B28;ALAS2;UGT2B4;UROD;COX15;BLVRB;BLVRA
Basal_vs_NAT,KEGG_Legacy,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,-1.06710489924417,0.348,0.446746152729384,67,MS4A2;FCER1A;PIK3R1;MAPK10;JMJD7-PLA2G4B;SOS2;MAPK11;PLA2G4B;PLA2G2A;PRKCE;FYN;AKT3;PLA2G4A;MAP2K4;INPP5D;PLA2G2C;PRKCA;PDPK1;GAB2;MAP2K6;PIK3CA;AKT2;IL5
Basal_vs_NAT,KEGG_Legacy,KEGG_GLIOMA,-1.06642698814175,0.356125356125356,0.452278924814959,46,IGF1;SHC2;PIK3R1;RB1;PDGFRB;PDGFRA;PTEN;SOS2;IGF1R;CDKN1A;CALML3;AKT3;PRKCA;PDGFB;CCND1;PIK3CA;CAMK2D;AKT2
Basal_vs_NAT,KEGG_Legacy,KEGG_ERBB_SIGNALING_PATHWAY,-1.05857665479178,0.357615894039735,0.452278924814959,70,ERBB4;STAT5B;SHC2;JUN;PIK3R1;MAPK10;STAT5A;GAB1;NRG2;PAK3;SOS2;PAK5;ABL1;AREG;HBEGF;CRK;CDKN1A;AKT3;NRG1;MAP2K4;PRKCA;PIK3CA;CAMK2D;AKT2
Basal_vs_NAT,KEGG_Legacy,KEGG_COLORECTAL_CANCER,-1.05155684280024,0.375174337517434,0.471710424364025,52,TGFBR2;FOS;AXIN2;BCL2;JUN;PIK3R1;MAPK10;SMAD3;MSH3;APC;TGFB3;AKT3;TCF7L2;CASP9;RHOA;MLH1;CCND1;PIK3CA;AKT2;SMAD4
Basal_vs_NAT,KEGG_Legacy,KEGG_LEISHMANIA_INFECTION,1.02840580782841,0.382352941176471,0.477941176470588,58,MARCKSL1;FCGR1A;NFKBIB;ELK1;MAPK13;STAT1;MYD88;CYBA;HLA-DOB;PTPN6;FCGR3A;IL12B;ITGB2;IFNG;FCGR2A;IL1A;NCF1;HLA-DQB1;TNF
Basal_vs_NAT,KEGG_Legacy,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,1.03485662455847,0.386934673366834,0.480872570947222,108,BID;ULBP2;IFNA10;RAC3;CASP3;PIK3R2;VAV2;RAET1L;PTPN6;HLA-A;FCGR3A;ICAM1;KRAS;KIR2DL4;HLA-B;NCR2;NRAS;PAK1;SHC4;ITGB2;CSF2;MICB;IFNG;LCK;IFNAR2;RAC1;IFNA4;TNF;HLA-G;RAC2;HRAS;SYK;PIK3R3;IFNGR2
Basal_vs_NAT,KEGG_Legacy,KEGG_AUTOIMMUNE_THYROID_DISEASE,1.03175501592221,0.394904458598726,0.487956658613369,39,CD80;IFNA10;HLA-DOB;HLA-A;HLA-F;CTLA4;HLA-B;TG;HLA-DQB1;IFNA4;HLA-G;HLA-DQA1
Basal_vs_NAT,KEGG_Legacy,KEGG_GALACTOSE_METABOLISM,1.0278758480231,0.399408284023669,0.490701606086221,21,B4GALT2;PFKP;GALE;GALK1;LCT;PFKL;PGM2;B4GALT1
Basal_vs_NAT,KEGG_Legacy,KEGG_SMALL_CELL_LUNG_CANCER,-1.03124424438633,0.408244680851064,0.498622445420939,69,RXRG;LAMA2;BCL2;COL4A6;LAMB2;LAMA3;PIK3R1;LAMA4;ITGA3;RB1;RXRA;PTEN;TRAF6;LAMB3;FHIT;AKT3;NFKBIA;PTGS2;ITGA2;LAMC1;CASP9;ITGB1;LAMC3;MAX;PIAS1;CCND1;PIK3CA;AKT2;LAMA1;RARB;XIAP;LAMB1;NFKB1;MYC
Basal_vs_NAT,KEGG_Legacy,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,1.01184376666308,0.410493827160494,0.498622445420939,30,TPI1;GFUS;GMDS;PMM2;PFKP;PFKL;GMPPA;MTMR2;ALDOA
Basal_vs_NAT,KEGG_Legacy,KEGG_VEGF_SIGNALING_PATHWAY,-1.03148945592102,0.421555252387449,0.509181905973604,62,KDR;SHC2;PPP3CB;PIK3R1;PXN;JMJD7-PLA2G4B;PPP3CC;NFATC2;MAPK11;NFAT5;PLA2G4B;PLA2G2A;AKT3;PLA2G4A;NFATC4;PLA2G2C;PTGS2;CASP9;PRKCA;PIK3CA;AKT2
Basal_vs_NAT,KEGG_Legacy,KEGG_CHEMOKINE_SIGNALING_PATHWAY,-1.01459053822625,0.429602888086643,0.516003468930884,149,ADCY4;CCL14;ADCY5;ARRB1;STAT5B;CCL16;ADCY6;CXCL14;GNG2;CXCL2;SHC2;PIK3R1;GNAI1;CCL28;PXN;GNG12;CXCR2;CCL21;GNG7;CX3CL1;SOS2;CCR10;GNB5;PREX1;ADCY8;RASGRP2;CCL23;GNAI2;CXCR1;CRK;AKT3;GRK4;RAP1B;JAK2;NFKBIA;ELMO1;ROCK1;RHOA;CXCL3;GNG10;PF4;PIK3CA;AKT2
Basal_vs_NAT,KEGG_Legacy,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.99633259111893,0.443965517241379,0.53029214559387,79,CXCL10;CXCL11;CD80;IKBKE;SPP1;CXCL9;IFNA10;MAPK13;PIK3R2;STAT1;MYD88;IL12B;IRF7;IRF3;TLR6;CCL5;IFNAR2;CXCL8;FADD;RAC1;IFNA4;TNF
Basal_vs_NAT,Hallmark,HALLMARK_NOTCH_SIGNALING,-0.991278947364166,0.462664714494876,0.546554470419771,26,ARRB1;DTX1;SKP1;DLL1;LFNG;JAG1;MAML2;TCF7L2;FZD5;PRKCA;CCND1
Basal_vs_NAT,KEGG_Legacy,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.990633897388478,0.46078431372549,0.546554470419771,44,TOMM40;BAX;CYCS;BID;GRIN2D;CASP3;TOMM40L;MAPK13
Basal_vs_NAT,KEGG_Legacy,KEGG_TASTE_TRANSDUCTION,-0.996069008411244,0.471910112359551,0.552601632396798,48,ADCY4;PDE1A;ADCY6;KCNB1;SCNN1A;ADCY8;TAS2R4;TAS2R5;ASIC2;TAS2R3;TAS1R1;GNAT3;TAS2R31;TAS2R10;PRKACB;TAS2R20;PRKACA
Basal_vs_NAT,KEGG_Legacy,KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.978257894204918,0.472924187725632,0.552601632396798,55,CXCL10;IKBKE;ISG15;TRAF2;NFKBIB;IFNA10;MAPK13;IFIH1;IL12B;IRF7;IRF3;CXCL8;FADD;IFNA4;RIGI;TNF
Basal_vs_NAT,KEGG_Legacy,KEGG_ARGININE_AND_PROLINE_METABOLISM,-0.983964260696396,0.488700564971751,0.564895814349068,47,MAOA;CKMT2;ALDH4A1;ALDH2;GLUD1;CPS1;ALDH3A2;SAT2;GATM;MAOB;GLS2;NOS1
Basal_vs_NAT,KEGG_Legacy,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,-0.979735704787628,0.488275862068966,0.564895814349068,55,ADH1B;ADH1A;ACSS2;PCK1;ALDH2;FBP1;ADH4;ADH5;ALDH3A2;GCK;G6PC2;ALDH3A1;PGAM2;ALDH1A3
Basal_vs_NAT,KEGG_Legacy,KEGG_RENAL_CELL_CARCINOMA,-0.97209420357431,0.516260162601626,0.58827407737065,60,VEGFD;HGF;JUN;PIK3R1;VEGFB;GAB1;PAK3;SOS2;PAK5;FLCN;TGFB3;CRK;AKT3;PTPN11;RAP1B;CREBBP;MET;PDGFB;ETS1;PIK3CA;AKT2
Basal_vs_NAT,KEGG_Legacy,KEGG_DORSO_VENTRAL_AXIS_FORMATION,-0.969575167819244,0.517133956386293,0.58827407737065,18,NOTCH4;PIWIL2;ETS2;SOS2;FMN2
Basal_vs_NAT,KEGG_Legacy,KEGG_NON_SMALL_CELL_LUNG_CANCER,-0.965433556303818,0.513157894736842,0.58827407737065,38,RXRG;PIK3R1;RB1;RXRA;SOS2;FHIT;AKT3;CASP9;PRKCA;RASSF1;PDPK1;CCND1;PIK3CA;AKT2;RARB
Basal_vs_NAT,Hallmark,HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.959911548790669,0.523427041499331,0.592299020643979,65,LEPR;CD36;ACVRL1;JUN;A2M;CNTFR;IL3RA;IL1R1;ITGB3;IFNGR1;CSF1;ACVR1B;STAM2;MAP3K8;IL4R;PLA2G2A;SOCS3;IL13RA1;TNFRSF1B;PTPN11
Basal_vs_NAT,KEGG_Legacy,KEGG_APOPTOSIS,-0.952301263731033,0.54144385026738,0.604926123522086,68,BCL2;PPP3CB;PRKAR2B;PIK3R1;IL3RA;IL1R1;PPP3CC;PRKAR1A;TNFSF10;AKT3;RIPK1;NGF;IRAK4;NFKBIA;CASP7;CASP9;TNFRSF10C;PIK3CA;ATM;AKT2;MAP3K14;EXOG;IRAK2;ENDOD1;XIAP;FAS;CHP2;NTRK1;NFKB1;PRKACB;PRKACA;CHUK;PPP3R2
Basal_vs_NAT,KEGG_Legacy,KEGG_LYSINE_DEGRADATION,-0.949421955052147,0.537537537537538,0.604926123522086,35,AASS;SETD7;ALDH2;HADH;SETDB2;ALDH3A2;ACAT1;SETMAR;EHHADH;ECHS1;AASDH
Basal_vs_NAT,KEGG_Legacy,KEGG_THYROID_CANCER,-0.946048265323776,0.543026706231454,0.604926123522086,23,PPARG;RXRG;RXRA;NCOA4;TCF7L2;CCND1;RET;NTRK1;MYC;BRAF;PAX8
Basal_vs_NAT,KEGG_Legacy,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.956824669448218,0.550877192982456,0.610508229336227,52,RIPK2;CCL11;CCL7;NFKBIB;HSP90B1;MAPK13;NOD2;HSP90AB1;IL18;CCL5;CASP5;SUGT1;CXCL8;HSP90AA1;TNF
Basal_vs_NAT,KEGG_Legacy,KEGG_NOTCH_SIGNALING_PATHWAY,-0.93878734817029,0.559939301972686,0.617368973969885,34,NOTCH4;KAT2B;DTX1;DLL1;LFNG;NUMB;JAG1;JAG2;MAML2;CREBBP;DTX3
Basal_vs_NAT,KEGG_Legacy,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.936605062270706,0.568452380952381,0.623557458697765,35,CD80;LTBR;ICOS;HLA-DOB;CCL25;TNFRSF13C;ICOSLG;ITGB7;HLA-DQB1;HLA-DQA1
Basal_vs_NAT,KEGG_Legacy,KEGG_PANCREATIC_CANCER,-0.928268820198983,0.610644257703081,0.666439164498287,49,VEGFD;TGFBR2;ARHGEF6;PIK3R1;MAPK10;SMAD3;VEGFB;RB1;JAK1
Basal_vs_NAT,KEGG_Legacy,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,0.883491831584546,0.618343195266272,0.671433267587114,21,PDX1;MAFA;NKX6-1;BHLHA15;FOXA2;MNX1;NKX2-2;IAPP
Basal_vs_NAT,Hallmark,HALLMARK_PROTEIN_SECRETION,-0.916197763891452,0.637662337662338,0.688931671343732,79,DST;CAV2;VAMP3;STX12;SSPN;MON2;ABCA1;SNAP23;SNX2;DOP1A;CLN5;GALC;ATP7A;CD63;TSPAN8;ARFIP1;STX7;RPS6KA3;CLCN3;ADAM10;PAM;AP2B1;VAMP4;TSG101;STX16;GOLGA4;VPS4B
Basal_vs_NAT,KEGG_Legacy,KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,0.873627496091735,0.652173913043478,0.698902243942529,17,HYAL3;GALNS;HPSE;HS3ST3A1;ARSB
Basal_vs_NAT,KEGG_Legacy,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,-0.868567772056532,0.653392330383481,0.698902243942529,30,DDO;ALDH4A1;GLUD1;AGXT;CPS1;ABAT;ADSS1;GLS2
Basal_vs_NAT,KEGG_Legacy,KEGG_GLUTATHIONE_METABOLISM,-0.864141851463583,0.682748538011696,0.726687800358983,38,GSTM5;GSTM2;MGST2;GPX2;GPX4;GSTM4;GSTM3;GGT5;ANPEP
Basal_vs_NAT,KEGG_Legacy,KEGG_CITRATE_CYCLE_TCA_CYCLE,-0.859787363732241,0.687687687687688,0.728339176615039,24,PCK1;SUCLA2;SUCLG2;SUCLG1;SDHD;PC;CS
Basal_vs_NAT,KEGG_Legacy,KEGG_REGULATION_OF_AUTOPHAGY,0.846637389096193,0.740740740740741,0.780682643427741,30,IFNA10;ATG4D;BECN2;ATG3;IFNG;IFNA4;ULK3
Basal_vs_NAT,KEGG_Legacy,KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,-0.848904510139939,0.750344827586207,0.786947014297729,55,JAM2;JUN;MAPK10;CXCR2;TJP1;NOD1;MAPK11;ATP6V0A1;HBEGF;CXCR1;ATP6V1G2;PTPN11;NFKBIA;MAP2K4;PTPRZ1;MET;ADAM10;MAP3K14;ATP6V1E1;NFKB1;ATP6V1D;CHUK;MAPK9
Basal_vs_NAT,KEGG_Legacy,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.877113482824413,0.784403669724771,0.81496274954892,89,NFKBIE;NFKBIB;CDK4;MAPK13;PIK3R2;PAK4;VAV2;ICOS;NCK2;PTPN6;RASGRP1;CTLA4;PDCD1;GSK3B;KRAS;NRAS;PAK1;CSF2;CBLC;IFNG;LCK;PAK2;TNF;NCK1
Basal_vs_NAT,KEGG_Legacy,KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,-0.797792622263852,0.784638554216867,0.81496274954892,21,PIGV;PIGG;PGAP1;PIGB;PIGL;PIGS;PIGZ;PIGP
Basal_vs_NAT,KEGG_Legacy,KEGG_LYSOSOME,-0.846434225134594,0.796954314720812,0.82377489262007,95,CTSG;CTSO;CTSF;ARSG;GNS;NAGLU;LIPA;AP4S1;FUCA1;CLN5;GALC;IDS;ATP6V0A1;SUMF1;SCARB2;IDUA;CD63;PPT2;MFSD8;AP3S2;GNPTG;SGSH;CTNS;DNASE2B;NAPSA;AP3M1;CLTCL1;AP4E1
