"gene","log2FoldChange","AveExpr","t_stat","pvalue","padj","B_statistic","negLog10Padj","Regulation"
"PLEKHA1",-0.177586956521723,-0.22778291170932,-3.74355006581462,0.000207211694947459,0.000339103714409831,-0.972704428657883,3.46966745310349,"Not Significant"
"HPCAL1",0.219870066889802,-0.909965528327908,3.74328596433373,0.000207422483770213,0.000339421615798061,-0.973661466535238,3.46926050343587,"Not Significant"
"UROC1",-0.201320193040746,-0.828929247768477,-3.74211967693464,0.000208355758987159,0.000340921633219605,-0.97788704679976,3.46734543969276,"Not Significant"
"UNG",0.173761488587654,-0.113269772654268,3.7414505444954,0.000208892991164362,0.000341773438683803,-0.980310827733192,3.46626169199939,"Not Significant"
"GDNF",0.39066121281404,-0.644307697639334,3.74105889891583,0.000209208040558626,0.00034226162026206,-0.981729287412131,3.46564179803686,"Not Significant"
"U2AF1L4",-0.197094440533157,-0.621057822732127,-3.74079113188398,0.00020942369671296,0.000342587130957535,-0.982699004644587,3.46522895502813,"Not Significant"
"TAF11",0.148251551956817,-0.0722644844734415,3.73988981527395,0.000210151146381045,0.000343749743861274,-0.985962642634661,3.46375761676801,"Not Significant"
"PEG10",-1.1151573109199,1.22521584672942,-3.73838405073516,0.000211371759766781,0.000345718788082537,-0.9914133277096,3.46127701808892,"Down"
"LOC730668",0.407104072052582,0.346966119417326,3.73789170822914,0.000211772313406181,0.000346346339060695,-0.993195102983643,3.46048939856891,"Not Significant"
"GPR25",-0.257129651469811,-0.638253344569407,-3.73784849902284,0.000211807501120603,0.000346376294249322,-0.993351465559718,3.46045183844742,"Not Significant"
"ACAD9",-0.137445930880773,-0.141104555780611,-3.73734713967018,0.000212216189685142,0.000347016995160172,-0.995165627657015,3.45964925511247,"Not Significant"
"SLC22A1",-0.346787763303548,-1.09936886071713,-3.73626066463191,0.000213104393592101,0.000348441637499668,-0.999096242749146,3.45786995396322,"Not Significant"
"NBPF3",-0.329927873613938,1.01102979785991,-3.73574308776585,0.000213528748711201,0.000349107685835865,-1.00096834047736,3.45704058980123,"Not Significant"
"LOC149134",0.44314320542135,-0.0116821101945262,3.73560477673913,0.000213642283050145,0.000349265493790371,-1.0014685763611,3.45684431901934,"Not Significant"
"CCR9",-0.280262063604185,-0.602630328204967,-3.73475296305298,0.000214342760105756,0.000350382742652374,-1.00454898879317,3.45545729221689,"Not Significant"
"CYP2E1",-0.490392656810268,-0.522710196720167,-3.73429517802066,0.000214720106845411,0.000350971639612761,-1.00620420486276,3.45472797543531,"Not Significant"
"CETN3",0.159293616147359,0.320289025855552,3.73326751060979,0.000215569482272023,0.000352331937826975,-1.00991925748253,3.45304798755011,"Not Significant"
"HSPB3",-0.341032913806703,-1.51205935653919,-3.73320581395466,0.000215620575677229,0.000352381435206527,-1.01014226258328,3.45298697994144,"Not Significant"
"PITPNM1",0.292842832834004,-1.3328396290838,3.73318949130661,0.000215634095007287,0.000352381435206527,-1.01020126089077,3.45298697994144,"Not Significant"
"HNF1A",0.347812242562562,-1.50006906150696,3.73276299878639,0.000215987623218151,0.000352931065319058,-1.01174273517812,3.45231011295524,"Not Significant"
"IL18BP",-0.28893639617409,-0.587650615416006,-3.73124424200411,0.000217250991976122,0.000354967199782712,-1.01723064968137,3.44981177542799,"Not Significant"
"CYTSA",-0.197438517279608,0.367333532813278,-3.72995437927386,0.000218329421827487,0.000356700861858851,-1.02188983352402,3.44769584132021,"Not Significant"
"KIAA1217",-0.216240855483312,1.47463836262188,-3.7297019253173,0.000218541083223421,0.000357018257227408,-1.02280156012124,3.44730957433493,"Not Significant"
"SFXN4",0.174894417062699,-0.271024690176008,3.72953812756908,0.000218678517259381,0.000357214350679114,-1.02339307778813,3.44707110214755,"Not Significant"
"ETV3",-0.344317353165173,0.904718231622363,-3.72698510622257,0.000220831177587794,0.000360702050750052,-1.03260958506992,3.44285138851918,"Not Significant"
"LLGL1",-0.186278243266853,-0.356677617463517,-3.72609903387809,0.000221582953370523,0.000361901195918602,-1.03580696203599,3.44140998174399,"Not Significant"
"ZNF777",0.171170979287508,-0.294171153451106,3.72601362679434,0.000221655543099778,0.000361990955360628,-1.03611511449416,3.44130228053325,"Not Significant"
"CUL1",-0.124768418118827,-0.0287195225401638,-3.72557825934283,0.000222025921700721,0.000362543063550161,-1.03768583651031,3.44064039970977,"Not Significant"
"KRT35",0.348115293669321,0.205715762702685,3.72557472569894,0.000222028930249205,0.000362543063550161,-1.03769858451579,3.44064039970977,"Not Significant"
"TNFRSF13C",-0.50070231180072,-1.06627147921087,-3.72477164618391,0.000222713670272904,0.000363632229259004,-1.04059548823242,3.43933763158583,"Not Significant"
"TBCEL",-0.194195640438976,0.441019466594772,-3.72442560914714,0.000223009329208357,0.00036408600625428,-1.04184354827054,3.43879601297306,"Not Significant"
"CD300C",0.386929657337415,-0.0554972257466769,3.72389473783537,0.000223463632079957,0.000364798693273021,-1.04375804379989,3.43794672600517,"Not Significant"
"POLR2E",-0.197745772457813,-0.474903556195292,-3.72375678614384,0.000223581829421605,0.000364962626860583,-1.04425550094515,3.43775160617157,"Not Significant"
"ERCC2",0.188377565569473,-0.386251051137988,3.72372542066312,0.000223608711658252,0.000364977488499277,-1.04436860322559,3.43773392163132,"Not Significant"
"LHX1",0.494928753740446,-0.847652887854225,3.72325663617074,0.000224010853194054,0.000365604802931388,-1.04605890942494,3.43698810759658,"Not Significant"
"LAPTM4B",0.424523088658168,-0.40052900686638,3.72311786418072,0.000224130027835507,0.000365770228256197,-1.0465592443743,3.43679164667327,"Not Significant"
"CAMSAP1",-0.158293660153749,-0.00909534222838861,-3.72289026909948,0.000224325611315141,0.000366060313194487,-1.04737978846154,3.43644735304942,"Not Significant"
"MEF2D",0.167322953705452,0.245502354667631,3.72262053151279,0.000224557618098684,0.000366409783783658,-1.04835220737649,3.43603293842524,"Not Significant"
"ANKRD44",-0.458366643196852,0.0892162861687738,-3.72172280276782,0.000225331402052102,0.000367643144252536,-1.05158809473073,3.43457352826712,"Not Significant"
"SLC22A10",0.492658883413385,0.291962500456412,3.72066811735699,0.000226243681411109,0.000369102255194697,-1.05538880446828,3.43285330128058,"Not Significant"
"CHRM5",-0.30447344364231,0.238540318199175,-3.71886387834303,0.000227812380080359,0.000371631955744915,-1.0618883027152,3.42988694912676,"Not Significant"
"MRPL4",0.183131265035896,-0.827418252332175,3.71700718618758,0.000229437377628526,0.000374253087773212,-1.0685736781053,3.4268346078257,"Not Significant"
"KRT80",0.722971780202909,1.20166803091972,3.7168647459793,0.000229562492765866,0.000374398391740306,-1.06908643240228,3.4266660254783,"Not Significant"
"LOC400940",0.395386390307375,-0.592957319332717,3.71686424819926,0.000229562930113345,0.000374398391740306,-1.06908822427178,3.4266660254783,"Not Significant"
"SSRP1",0.138491641729848,-0.177986952071976,3.7150592252557,0.00023115398747725,0.000376963330122165,-1.07558432846073,3.42370089462223,"Not Significant"
"GCC2",-0.225031878190849,0.478419109303794,-3.71488878570723,0.000231304758778179,0.00037715237989778,-1.07619757156136,3.42348314746491,"Not Significant"
"TRY6",0.606037816112291,-0.505647180485991,3.71488664344068,0.000231306654422452,0.00037715237989778,-1.07620527928917,3.42348314746491,"Not Significant"
"OR2B2",0.122560133192606,-0.013342201226184,3.7146562124552,0.000231510643163172,0.000377455011446945,-1.07703432986833,3.42313480415312,"Not Significant"
"DDX1",-0.109730739893247,0.118149466925024,-3.71393216471398,0.000232152708728755,0.000378471778781969,-1.07963901466483,3.42196649866379,"Not Significant"
"TPSAB1",0.631026934812138,1.78321158879779,3.71341794058117,0.000232609726642899,0.000379186730822512,-1.08148859297413,3.42114686867414,"Not Significant"
"CHRM2",-0.160188989614555,-0.764024178309581,-3.71324138811582,0.000232766833378876,0.000379412710541351,-1.08212356746953,3.42088812409178,"Not Significant"
"YIPF5",0.134987998005098,0.345293271637337,3.71148800715123,0.000234332528678123,0.000381934488231333,-1.08842810487009,3.41801112357932,"Not Significant"
"CEBPG",-0.161404468109993,-0.118774619746628,-3.71140239967036,0.000234409225933265,0.00038202916634198,-1.08873584777233,3.41790347924055,"Not Significant"
"CFHR3",-0.438779135129041,-0.279711690010186,-3.7109104577721,0.000234850423853101,0.000382717828361976,-1.09050415831653,3.41712130631775,"Not Significant"
"TUBA1A",-0.272005459719526,0.399137382248001,-3.70969916181786,0.000235940110075151,0.000384463089121585,-1.09485728967665,3.41514534886721,"Not Significant"
"SOX30",-0.323634019832437,-0.621525343126289,-3.7081868635102,0.0002373072628735,0.000386660167205789,-1.10029029161475,3.41267056558857,"Not Significant"
"BTD",-0.255334656457005,0.771124966995241,-3.7076271245565,0.000237815168814635,0.000387456980855842,-1.1023006544359,3.41177650996816,"Not Significant"
"OR11H6",-0.0656335269612016,-0.0402759250991571,-3.70696166757549,0.000238420335002979,0.000388412115347656,-1.10469034560624,3.41070723204268,"Not Significant"
"AKAP10",-0.223680857243706,0.432091492433878,-3.7065201758637,0.000238822627166403,0.000389036621100234,-1.1062755442667,3.41000951540136,"Not Significant"
"POU2F3",0.480508892213894,1.8521362009152,3.70606473011803,0.000239238304160116,0.000389682829610218,-1.10791066053324,3.40928872987531,"Not Significant"
"DAD1L",-0.0823892624538013,-0.201174511425522,-3.705693967842,0.000239577195044003,0.000390203872610344,-1.10924161208372,3.4087084247289,"Not Significant"
"RSPH6A",-0.17469470457068,-0.470469082066814,-3.7054754524537,0.000239777138117525,0.000390498543991177,-1.11002597388098,3.40838058108957,"Not Significant"
"FCHSD1",-0.333481162354317,-0.335458518156117,-3.70544640020379,0.000239803732955457,0.000390510877891293,-1.11013025378128,3.40836686411097,"Not Significant"
"POP5",-0.191141506776447,-0.462086849474891,-3.70458365989224,0.000240594764688024,0.000391767966294824,-1.11322661797717,3.40697107786183,"Not Significant"
"PPP1R9A",-0.419921736196677,1.07095772208136,-3.7031862358729,0.000241881253667884,0.000393831559822481,-1.11824052427673,3.40468948447123,"Not Significant"
"PEX2",0.190964363668053,0.308107466185779,3.70228392018672,0.000242715377026146,0.000395158341819728,-1.12147705972026,3.40322884564165,"Not Significant"
"IVD",0.200111473918948,0.305457953366969,3.70164667992207,0.000243306088898412,0.000396088653166633,-1.1237623459025,3.40220759874113,"Not Significant"
"C3orf23",-0.180472317080455,-0.218402518556731,-3.69913787992432,0.000245644887841815,0.000399864378955952,-1.13275588729583,3.39808728231786,"Not Significant"
"P2RX7",-0.384090582644334,0.164356559720267,-3.69880921754358,0.000245952842756645,0.000400333930214375,-1.13393365292555,3.39757759980148,"Not Significant"
"ZNF691",0.161816728275538,0.0411199759286439,3.69782578559595,0.000246876485608938,0.000401805474040868,-1.13745720841576,3.39598415088904,"Not Significant"
"FGFR2",-0.56292267793228,0.665924646926348,-3.69676533600583,0.000247876122219921,0.000403400458912007,-1.1412557293738,3.39426361206565,"Not Significant"
"B4GALNT2",0.673214856539557,-0.13822229598349,3.69663519012291,0.000247999066885048,0.000403568551295977,-1.14172184052956,3.39408268418628,"Not Significant"
"FAM24B",-0.364250806783418,-0.656179997110175,-3.69602664649259,0.000248574700776237,0.000404473219222965,-1.14390110621037,3.39311022838724,"Not Significant"
"SMAGP",-0.339538270844125,-0.21634030848783,-3.69510111952547,0.000249452587346749,0.000405869521178377,-1.14721488257372,3.39161356085577,"Not Significant"
"G3BP2",0.175679284750264,0.257324076090923,3.69446416934435,0.000250058445792182,0.000406823036065734,-1.14949498135251,3.39059446343616,"Not Significant"
"SIKE1",-0.149257938743179,0.113720753978219,-3.69433280313982,0.000250183571732815,0.000406994352430641,-1.14996518889468,3.39041161712669,"Not Significant"
"ZNF815",0.259427413014171,-0.18173298895886,3.69411046508642,0.000250395482403494,0.000407306810375068,-1.15076098220129,3.39007832823076,"Not Significant"
"HAUS7",0.193486771694628,-0.855669863987789,3.69354099516143,0.000250939015712319,0.000408158611359049,-1.15279902696289,3.38917103629242,"Not Significant"
"GSTM4",-0.283050284574462,-0.057290926756866,-3.69309828888267,0.000251362325916065,0.000408814746974317,-1.15438320110035,3.38847344649845,"Not Significant"
"MRGPRD",-0.157311054391818,-0.0290140785190589,-3.69236130208387,0.000252068514661931,0.00040993081479796,-1.15702003049126,3.38728943422385,"Not Significant"
"PREP",-0.194931640556379,-0.0737291067805584,-3.69139593552638,0.00025299636477512,0.000411407157927383,-1.16047322367825,3.38572815643974,"Not Significant"
"UBTD1",0.248641715074207,-0.292241989289656,3.69124278926896,0.00025314385451157,0.000411614393562691,-1.16102096239293,3.38550944699135,"Not Significant"
"NOTCH2NL",0.266588719710084,0.6556442945863,3.69036845084601,0.000253987450008633,0.000412953381537755,-1.16414768994385,3.38409897324351,"Not Significant"
"FAM66E",-0.293430751628627,-0.241104180368939,-3.68840093326888,0.000255895473277178,0.000416022653340233,-1.17118120751272,3.38088302044826,"Not Significant"
"FOXI3",-0.445565017895677,0.00445131093531678,-3.68814172206842,0.000256147849727485,0.000416399980592704,-1.17210757868438,3.38048929940281,"Not Significant"
"NELL1",0.920075259637326,-1.22098349438864,3.68681607278085,0.000257442211525017,0.000418470989913587,-1.17684424250336,3.3783346436615,"Not Significant"
"NINJ2",0.39752569970076,0.551368950976757,3.68591884129801,0.000258321757113452,0.000419867443079659,-1.18004922657527,3.37688779966314,"Not Significant"
"LRRC48",0.502458437481615,1.24673897607993,3.68536278089284,0.000258868275215188,0.000420722426390739,-1.18203515320898,3.37600433752387,"Not Significant"
"PACS1",0.154113826791042,0.0951831470384265,3.68483273891191,0.00025939023414138,0.000421537363011362,-1.18392789595791,3.37516392559317,"Not Significant"
"CDK13",0.130809754737948,0.256234898910355,3.68422260570648,0.000259992289044492,0.000422482325002645,-1.18610632332846,3.37419145550574,"Not Significant"
"NRG4",-0.322009863286064,-1.30094272862058,-3.68374588541425,0.00026046361230747,0.000423214717900464,-1.18780817652472,3.37343923749506,"Not Significant"
"ARFGAP2",0.139336944786744,0.0248694063497219,3.68358321703912,0.000260624622989141,0.000423442822884384,-1.18838884239632,3.3732052237801,"Not Significant"
"ZNF225",-0.207282420935035,0.565384767641786,-3.68191004062955,0.00026228619380575,0.000426108693426609,-1.19436006935427,3.37047960527692,"Not Significant"
"ITGA5",0.29563604412324,0.308787107930027,3.68180905341394,0.000262386798836332,0.000426238406402112,-1.19472039095261,3.3703474205603,"Not Significant"
"BEX2",-0.652035342956155,-0.527455395850969,-3.68167053828398,0.00026252484881641,0.000426428922082515,-1.19521459680759,3.3701533474269,"Not Significant"
"TMEM198",0.417788728510221,-0.664599802232806,3.68158087946639,0.000262614242982496,0.000426540380413817,-1.19553447974849,3.37003984805856,"Not Significant"
"APOBEC1",0.186693023528702,-0.773707904987967,3.68104040716351,0.000263153726972263,0.000427382803159604,-1.19746261155223,3.36918295676986,"Not Significant"
"ARFRP1",0.251855107668754,-0.578016821332649,3.67983290597168,0.000264362789869339,0.000429312456574713,-1.20176940751599,3.36722651020871,"Not Significant"
"PMS2L2",0.255251129495878,0.192464607361263,3.67910388100272,0.000265095286114392,0.000430467944627736,-1.20436898126234,3.36605918332674,"Not Significant"
"NTSR1",0.506236454849356,-1.34555737761871,3.67902179996641,0.000265177877482721,0.00043056800258781,-1.20466163747531,3.36595824765671,"Not Significant"
"C4orf32",-0.319280123804859,2.32768720006417,-3.67753349490371,0.000266679641788171,0.000432972166541017,-1.20996706126147,3.36354002121286,"Not Significant"
