"gene","log2FoldChange","AveExpr","t_stat","pvalue","padj","B_statistic"
"EEF1A1",-0.655583902483032,0.283000947891075,-12.4070643975904,2.95971995563655e-30,1.78452424931625e-29,57.5784543895908
"YIF1A",0.685892944317755,-0.51608521766753,12.4052316686752,3.00944470686654e-30,1.81397239671081e-29,57.5618915986806
"RNF138P1",-0.861040122044172,-0.277693604989003,-12.4042780426242,3.03564628568118e-30,1.82922859539285e-29,57.5532739022258
"BBS2",-0.678052423282371,0.133645754039689,-12.4014541203604,3.11457582578558e-30,1.87623948660147e-29,57.5277565438993
"KLK6",-3.17094852725562,0.26686289049327,-12.4012389560032,3.12067288244058e-30,1.87936093506909e-29,57.5258123970184
"DISC1",-0.854766737077008,-0.297157731245088,-12.3989912015583,3.18508209039593e-30,1.91758754591872e-29,57.505503424032
"KLHL4",-1.60700145514402,0.0818491648440023,-12.3988693527188,3.18861124915345e-30,1.91914948534507e-29,57.5044025399582
"ZRANB1",-0.448055688552406,0.418530378954193,-12.3957961787461,3.27892030350422e-30,1.97292596221986e-29,57.4766385526177
"LEMD1",-1.34680730798647,-1.68705647105265,-12.3934138935291,3.35067580855584e-30,2.01551052885003e-29,57.4551184227825
"LSM12",0.499001513818012,0.0782409268418066,12.3848181494998,3.62283312905929e-30,2.17858125775007e-29,57.3774853348341
"KISS1R",2.47353604705702,0.304705451903425,12.3837171323961,3.65924778001277e-30,2.19983475618337e-29,57.3675431947874
"AK3L1",-1.52056568679166,0.0199798063701017,-12.3827559564741,3.69133529068257e-30,2.21847522007357e-29,57.3588641449294
"ACOT7",0.961602496625144,-1.12766670317539,12.3811168645455,3.74670183844438e-30,2.2510912713861e-29,57.3440644832383
"SLC22A18",1.24412076512424,-0.14685994471669,12.3808558452831,3.75559478253926e-30,2.25577416283005e-29,57.3417077750325
"PHACTR2",-0.917150953471091,0.344606166843149,-12.3806847897578,3.76143405632249e-30,2.25862068371748e-29,57.3401633497538
"PCSK5",-1.46218497623808,0.530456462568602,-12.3795909722171,3.79898778491106e-30,2.28006077605401e-29,57.3302877258229
"KATNAL1",-0.795587015194216,0.67823081352219,-12.3795801588928,3.79936089375586e-30,2.28006077605401e-29,57.3301900988016
"SLC39A9",0.534290163117706,0.633944982264085,12.3781499744864,3.84903178441024e-30,2.30919411262251e-29,57.3172781647845
"TMPRSS12",-0.691103731737155,0.0646487065041291,-12.3758417591625,3.93056491644194e-30,2.35742032528638e-29,57.2964406649338
"CHRFAM7A",-1.18170944962704,-0.737555435093287,-12.3747620532115,3.96929169427194e-30,2.3799520585106e-29,57.2866941889936
"RNF208",1.01792082673146,-0.471456711159306,12.3746594335121,3.97299216527894e-30,2.38147530374239e-29,57.2857678640178
"FANCE",-0.775611080794386,-0.770457851751726,-12.3696182423717,4.15907177629195e-30,2.49228673576398e-29,57.2402664891027
"SDF2L1",1.09230483189821,-0.978875941407059,12.3681115794137,4.21635211054358e-30,2.52587419986751e-29,57.2266691198441
"MCF2L2",-1.37069878542511,-1.78702871802973,-12.3678826434437,4.22512430207052e-30,2.5303909545364e-29,57.2246030791495
"RMND5B",0.557372296543586,0.356167370750568,12.3674453035044,4.24193251893578e-30,2.53971637835379e-29,57.2206563381683
"MAP2K5",-0.50487988323644,-0.020316348388877,-12.3671017928187,4.25518129677138e-30,2.54690588987511e-29,57.2175563969278
"CTPS2",0.845427366072924,0.779298028565517,12.3659618279599,4.29944435938848e-30,2.57264916054344e-29,57.2072693018752
"ARMC3",2.56596665786481,1.10834218473073,12.3651225389934,4.33232548072716e-30,2.59156882632076e-29,57.1996957972639
"LOC84856",-1.7702304934571,-0.909382090314621,-12.3642747364895,4.36579442984159e-30,2.61082900217442e-29,57.1920457078319
"MTMR12",-0.636547251070206,0.641546355993315,-12.3640234481569,4.37576400200434e-30,2.61602897382496e-29,57.1897782704376
"FBXO16",1.74153860822556,0.826278188487105,12.3627255192943,4.4276199870587e-30,2.64626021351718e-29,57.178067070064
"MFI2",-1.34188366191349,-0.133306799311557,-12.3626459536842,4.43081869905228e-30,2.64740127740231e-29,57.1773491685984
"CALN1",-1.80729492460215,0.131658212558432,-12.3599416045661,4.54091893837385e-30,2.71239644471386e-29,57.1529497318195
"SELP",-2.45992018130642,1.57496913999728,-12.3590158501314,4.57923117463528e-30,2.73448563162485e-29,57.1445978635988
"ADAMTS6",1.38326716540516,0.743050339502682,12.3588773616433,4.58499012191905e-30,2.73712844440239e-29,57.1433484882318
"ELK1",0.373237464061556,-0.199490414267635,12.3582390239593,4.61162834558077e-30,2.75223052135969e-29,57.1375898009579
"TLE1",-1.22449739188976,-0.329011804510072,-12.356770058388,4.67351615855487e-30,2.78835474382829e-29,57.1243382210309
"C3",-1.46819110778658,0.656570010817407,-12.3555653217845,4.72488883927868e-30,2.81818616706541e-29,57.1134707969513
"C20orf24",0.65136614739189,-0.600073438209419,12.3535956233563,4.81009549584472e-30,2.86817486290131e-29,57.0957040191063
"SDHC",0.579409123980212,0.228831217464536,12.3524563652447,4.86007516078297e-30,2.89713539636685e-29,57.0854284470974
"GSG2",1.12485506659451,-0.582693369924214,12.3516622675989,4.8952181020358e-30,2.91723737691713e-29,57.0782663170908
"NME4",0.850137745701644,0.236744801140974,12.3508571647923,4.93110646864537e-30,2.93777178761722e-29,57.0710051448711
"EPHA10",1.82127962799919,1.25955288048522,12.3504614974731,4.94883970619224e-30,2.94748126394333e-29,57.0674367254551
"KDELR1",0.508973414304982,-0.103479295695049,12.3490954878346,5.01055188822961e-30,2.98337094737105e-29,57.0551174471214
"WBSCR17",-1.80114749457218,-0.494176643270322,-12.3454833359161,5.17745604728745e-30,3.08185481736188e-29,57.0225444784162
"CCNDBP1",-0.559343111541706,0.251762893892547,-12.3441437001922,5.24075350003034e-30,3.11862809726443e-29,57.0104652809925
"STRA13",0.96868399636452,-0.499800249349642,12.3433924275004,5.27658765703477e-30,3.13904215007024e-29,57.0036914855854
"KIAA0391",0.463774441119715,0.228294950416651,12.3422667853559,5.33073571819371e-30,3.17033616148659e-29,56.9935425696476
"SHKBP1",0.62729660564402,-0.689047856542627,12.3412082183349,5.38216202187537e-30,3.19999381144226e-29,56.9839987983877
"ADD1",-0.381213389661344,0.121563603789566,-12.3377027028914,5.55601723262742e-30,3.30240398916737e-29,56.9523966466215
"CNR1",-2.42207598427485,0.0389694515818804,-12.3311488541506,5.89619511324432e-30,3.50358569247195e-29,56.8933249009611
"MB",1.85984121340138,3.38393731929291,12.3297763591534,5.9700200142744e-30,3.54642681982214e-29,56.8809560321531
"NRG1",-2.52061186410711,0.255525878209742,-12.3288730214701,6.01911113283938e-30,3.57455457209119e-29,56.8728155355048
"PPP1R14B",0.926979105789072,-0.655648638501511,12.328728689944,6.02699187204268e-30,3.57819962790735e-29,56.87151490634
"GLIS2",1.03405746934227,0.141534961432328,12.3277711720531,6.0795348001053e-30,3.6083506633756e-29,56.8628865066997
"TBX19",-0.9354132459076,-0.148858724103571,-12.3241060068782,6.28490722807429e-30,3.72916605180246e-29,56.8298617650847
"HSPB1",1.39532924367628,-0.485456321556884,12.3197022404368,6.54082413128754e-30,3.87989365545603e-29,56.7901878834557
"CTTNBP2",-1.78261358915776,-0.0390110852022527,-12.3169919128871,6.70346227669271e-30,3.97521896419703e-29,56.7657735746153
"SLC2A1",1.17482329108727,-0.815808768723372,12.31206483124,7.00950530812804e-30,4.15550516823184e-29,56.7213973501684
"ZNF629",0.617396142110758,0.449238162621452,12.3117322576872,7.03065729852588e-30,4.16684163795428e-29,56.718402290129
"STS",-1.12573188699136,0.462820030570281,-12.3116733064686,7.03441327886377e-30,4.16786449105551e-29,56.717871396608
"PLA2G5",-1.65972558235039,-0.0472880042972758,-12.3090010411521,7.20678734564456e-30,4.2687635373942e-29,56.6938071654007
"WHSC1",0.626636510590724,-0.198764549393699,12.3081842708422,7.26030765024968e-30,4.29922457627995e-29,56.6864524823046
"KIAA1671",-0.83811635862124,0.728448525817167,-12.30808694629,7.26671134939559e-30,4.30177577863585e-29,56.6855761294715
"CR1",-2.31297590799746,-0.404286902831976,-12.3069475115758,7.34210291698721e-30,4.34515344150324e-29,56.6753163988517
"FAM158A",0.910419527078051,-0.516736819348452,12.3036426112394,7.56520941758433e-30,4.47590055743534e-29,56.6455608008428
"FGD5",-1.14999776741295,1.0544202701901,-12.3022334550201,7.66237979670771e-30,4.5320846219075e-29,56.6328746156271
"SMTN",-0.834257255178685,-0.373976079788007,-12.2981408322449,7.95169688918629e-30,4.70185302808164e-29,56.5960338398705
"SPCS1",0.524101079622162,0.131945946327066,12.2977925393284,7.97681517291329e-30,4.71534740857788e-29,56.5928988548606
"SLC5A4",-1.29920651000493,0.412363684375212,-12.2953760142515,8.15328050682328e-30,4.81827428915031e-29,56.5711488393877
"AGTPBP1",-0.683126406736054,-0.159603726376193,-12.2951842093318,8.1674523721994e-30,4.82526035111521e-29,56.5694225773674
"GGT8P",-1.02086165581121,-0.970884742435731,-12.2940294846461,8.25329130884734e-30,4.8745704997306e-29,56.5590302114561
"PPIAL4C",0.693976028280603,0.480808870827183,12.2883231765712,8.69085442969387e-30,5.13152837048074e-29,56.5076808381389
"KLF5",-1.85081384732735,-1.17116273603024,-12.2874203416853,8.76217032723783e-30,5.17163333522199e-29,56.4995575053814
"PLEK2",1.55251664026366,-0.630226488934722,12.2873996060374,8.76381508681798e-30,5.17163333522199e-29,56.4993709378919
"ABAT",1.59003670421982,0.969140754073873,12.286374282577,8.84552880737471e-30,5.21835363262652e-29,56.4901458460558
"LOC387647",-0.589226952414433,0.21378253457921,-12.2858758326017,8.88552671900407e-30,5.24044422697942e-29,56.4856612955605
"DOK7",2.50064111658746,1.16360634439254,12.2836183248926,9.06894672921788e-30,5.3470843294326e-29,56.4653515710323
"XRCC2",1.16816584814752,-0.139842772513705,12.2816621518949,9.23093007904336e-30,5.4410276922986e-29,56.4477542092531
"INTS8",0.597375118817376,0.287938188998555,12.2727550074105,1.00056986940963e-29,5.89601016618245e-29,56.3676436427155
"NT5E",-1.31404709558191,-0.284387537946168,-12.2676365688758,1.04798701063455e-29,6.17365088330771e-29,56.3216207665352
"GSTCD",0.862643856713966,0.785278539260138,12.2666973222174,1.05692810293482e-29,6.22453641802982e-29,56.3131764174019
"AADACL2",-1.20643391714895,-0.0223068635336241,-12.2636192940157,1.08676501925362e-29,6.39841865364979e-29,56.28550533749
"CCDC21",0.835698715015172,0.125461640026891,12.2621758646598,1.10104440100925e-29,6.48063117910549e-29,56.2725302026134
"KIF1B",-0.712147233468298,-0.142706412921967,-12.2617414473327,1.10537842011433e-29,6.50427600027151e-29,56.2686253194403
"LOC400927",-1.25462436190812,-0.539103775350134,-12.2609835631563,1.11298026231404e-29,6.54713031097626e-29,56.2618130167046
"ZNF695",1.56778767529212,-0.0981136005880915,12.2595126404314,1.12788302858708e-29,6.63289561068251e-29,56.2485920679135
"GRIP2",-1.40772112890883,-0.128606081347603,-12.25694357129,1.15438996441175e-29,6.78683447003816e-29,56.2255025262033
"FAM10A4",-0.548948415771974,0.0510658653462968,-12.2554000232588,1.17061326946863e-29,6.88024346469826e-29,56.211630950008
"RHBDD2",0.692755430382791,-0.445120222046818,12.2540245617914,1.18526113041441e-29,6.96434201700282e-29,56.199270620403
"HDAC11",1.00666825089515,0.419457582491184,12.2514881114113,1.21275316884621e-29,7.12384050255015e-29,56.1764789705498
"ELF5",-3.74937684386594,3.19640478799468,-12.2503397232526,1.22540826632323e-29,7.19444175527262e-29,56.1661606805784
"TFB2M",0.618867317960731,0.251585161986282,12.2503338700449,1.22547310366237e-29,7.19444175527262e-29,56.1661080905453
"HEY2",-1.5529446136225,0.717399802098742,-12.249751340325,1.23194304018314e-29,7.23035752285874e-29,56.1608742228161
"C14orf142",0.552811952121107,0.0266066152430446,12.2485572634454,1.24531172535379e-29,7.30673041483662e-29,56.1501461356288
"MARK1",-1.74569257172997,-0.210868221446267,-12.2456848614984,1.27806541587894e-29,7.49676656799847e-29,56.1243412658081
"FGFR1OP2",-0.468092228480769,0.031005736618624,-12.2443772080868,1.29325927703161e-29,7.58372263852013e-29,56.1125945999391
"SOX5",-1.89405861937517,0.519243002252305,-12.2438473364049,1.29946704404463e-29,7.61794929018741e-29,56.1078349226841
"THUMPD3",0.392319638561336,0.346561271077826,12.2424496945731,1.3159840016168e-29,7.7125753791587e-29,56.095280788394
"ACYP2",-0.872212512469203,-0.190530952567334,-12.2405824055832,1.3383778335749e-29,7.84158017217257e-29,56.0785091515913
"DNAJC9",0.554812271900845,-0.164442696692245,12.2392256948033,1.35488611452596e-29,7.93603764086106e-29,56.0663241791688
"PP14571",2.7433459426177,2.12730027323411,12.2375908398546,1.375048437328e-29,8.05183811133593e-29,56.0516419575515
"UBL5",0.635679768820588,-0.327304572274973,12.2360972050035,1.39373020096051e-29,8.15890533952646e-29,56.0382287970547
"MIR17HG",-1.35561370357331,-0.581658569869667,-12.2349749176808,1.40793342811092e-29,8.23970161890456e-29,56.0281509188627
"RNF103",0.466400363784672,0.764177709307946,12.2337409850939,1.4237160128325e-29,8.32969214689403e-29,56.0170709895753
"RUSC2",-0.702513096285949,-0.0423423134401168,-12.2336719355701,1.4246043763423e-29,8.33251505592806e-29,56.0164509841903
"AKR1B1",-0.851271897550408,-1.09413718510283,-12.23363554675,1.42507276241933e-29,8.33288060736794e-29,56.0161242445134
"FANCA",1.39908861409465,-1.26496270905005,12.2327011389991,1.4371528542702e-29,8.40112417373782e-29,56.0077342379706
"GEMIN7",0.585581127148627,-0.182467868786242,12.231311993783,1.45530057547752e-29,8.50478816241204e-29,55.9952617158602
"DTWD1",-0.531066722407645,0.560842916697521,-12.2291846073681,1.48353596918679e-29,8.66732881257963e-29,55.9761621322149
"C21orf45",0.637112019597126,-0.127285703288956,12.2291219611829,1.48437564820938e-29,8.6697672994989e-29,55.9755997209496
"FKBPL",0.642218764301761,-0.0309574812352581,12.2287791125985,1.48897941413476e-29,8.69418298412591e-29,55.9725217934757
"ARHGEF33",-0.983998879305287,-0.214150944593366,-12.2285696881211,1.49179855597401e-29,8.70816728863987e-29,55.9706417024045
"MICALL2",1.04233175790829,-0.627536277460236,12.2285362079747,1.49224973740811e-29,8.7083249314919e-29,55.9703411385281
"BZW1",0.592999345773094,0.580269159741319,12.2256601743186,1.53151899121544e-29,8.93494881774737e-29,55.9445233351041
"TGFB1",0.832787261632334,-0.516954307896063,12.2224199090679,1.57699555022647e-29,9.19764734265611e-29,55.9154392648002
"PRKAG2",-0.579733870210673,0.0606218157634286,-12.2185724320619,1.63274362989567e-29,9.52008711211535e-29,55.8809096402495
"GJC2",-1.21649661444567,-0.51952636043373,-12.2156265351273,1.67675110888562e-29,9.77390694645709e-29,55.8544747827923
"TMEM54",0.912512351111862,-0.416121595606515,12.2136011897072,1.70769013081596e-29,9.9514273022003e-29,55.8363021760403
"MTX2",0.434369453734756,-0.0848026804245786,12.2085722197245,1.78699278106403e-29,1.0410602098537e-28,55.7911853515093
"SPR",0.913890902422987,0.427905899109952,12.2074929937101,1.80448350966324e-29,1.05095167243649e-28,55.7815043324263
"ABCA13",-2.22061557530983,-2.24436364188143,-12.2048623450799,1.84783529198869e-29,1.07589502395144e-28,55.7579082102859
"LEFTY2",-2.09330620195953,0.231856150998476,-12.2020726240411,1.89494210055577e-29,1.1030099609983e-28,55.7328878574168
"MRPL24",0.84331411429918,0.0856510563725409,12.2001972581452,1.92727952872816e-29,1.12151498653031e-28,55.7160696464141
"HACE1",-0.706188508479718,0.254359212390737,-12.1994353398324,1.94057394432564e-29,1.12893122915855e-28,55.7092371374176
"MAS1L",-1.10658938566965,0.614280091616982,-12.1951656686315,2.01678139444787e-29,1.17293263535453e-28,55.6709525235062
"OR2B6",1.51564033034226,0.135432264982707,12.1942065366819,2.03430632979772e-29,1.18278983151365e-28,55.6623531943593
"TWIST1",-1.55619931643331,1.47820381532731,-12.1890241175758,2.13165450225312e-29,1.23903926758937e-28,55.6158944500089
"LOC91149",-0.783116760547068,-0.071962699394044,-12.1879947136354,2.15153644069332e-29,1.2502418094377e-28,55.6066672726402
"GOLM1",1.29327301531396,0.299767149497648,12.1879003980518,2.15336726344727e-29,1.25095161059911e-28,55.6058218826377
"BSCL2",0.757765284868111,0.190477976512725,12.1840267806263,2.22991621142247e-29,1.29505459181056e-28,55.5711036825238
"BST1",-1.13186234231018,0.486348290110415,-12.1837969776505,2.23454170285514e-29,1.2971889298147e-28,55.569044182478
"ADAM12",1.72467644487382,2.95404929570088,12.1837814313001,2.23485496578402e-29,1.2971889298147e-28,55.5689048563542
"GLB1",0.551430414246354,-0.106402486115167,12.1809954482326,2.29170526426256e-29,1.32981088398277e-28,55.5439382717424
"HBP1",-0.455077679986296,0.677736229467556,-12.1806545170507,2.2987604171833e-29,1.33352787128491e-28,55.5408832013882
"DDX19A",-0.527809631520247,-0.200475767275065,-12.1787745191028,2.33805493493449e-29,1.35593976876285e-28,55.5240373380905
"TTYH3",0.888569488942133,-1.05622165531505,12.1700752998371,2.5287687894838e-29,1.46612886890998e-28,55.446103237131
"SYT8",-2.91808512879279,0.706844762033275,-12.1687343525693,2.55951378064253e-29,1.48353523197603e-28,55.4340923593613
"ZNF333",-0.604200601419519,0.3349548173436,-12.1686748965739,2.56088556156947e-29,1.48383324242284e-28,55.4335598258421
"AIFM1",0.539915185120001,-0.111786224602624,12.1686494255211,2.5614734589121e-29,1.48383324242284e-28,55.4333316879222
"C2orf18",0.656398424573087,0.265899317215507,12.1665823760675,2.60963377442279e-29,1.51130553988434e-28,55.4148183860726
"ZNF444",0.777628231532501,-0.256181861733367,12.16405902726,2.66964927444174e-29,1.54562604637025e-28,55.3922202950279
"IL15RA",-1.02348489995893,-0.210478935947399,-12.162874133061,2.69830316849208e-29,1.56177513530145e-28,55.3816096231413
"CCDC125",0.815077679985933,1.22692356409324,12.1611534795298,2.74045928231025e-29,1.58572798945404e-28,55.3662021179786
"ZNF497",1.06500365252633,0.605744674324141,12.1607145924145,2.75131661449455e-29,1.59140565492529e-28,55.3622722897461
"TMEM121",1.39891810420751,0.494415220002346,12.1606942148402,2.75182176083038e-29,1.59140565492529e-28,55.3620898290361
"MMP3",2.38357654168897,2.65969055078033,12.1585518813707,2.80544728896322e-29,1.62196093614235e-28,55.3429081879215
"LDB3",-1.57021421404699,0.0613055346383995,-12.1541647232967,2.91853305218894e-29,1.68686609125673e-28,55.3036322074862
"BAIAP2",0.909444906998951,-0.316912177484821,12.1528960998868,2.95207184922504e-29,1.70577075892457e-28,55.2922761165793
